still , even against all odds , they have decided to put hope entirely on what they see as a fresh start .	entirely	completely	wholly	totally	absolutely	fully	incompletely	whole	total	full	all
note that the expression reads in the file entirely in one go .	entirely	completely	wholly	incompletely	fully	totally	absolutely	whole	almost	all	in its entirety
their involvement depends entirely on what the individual wants .	entirely	completely	wholly	absolutely	totally	incompletely	independently	fully	exclusively	in whole	all
avoid cliches too - words and phrases that are so frequently used that they are entirely predictable and emptied of any interesting content .	entirely	completely	absolutely	fully	wholly	totally	almost	incompletely	very	all	complete
according to this liberal approach , capital is a source of powe r that should be used by capitalists , just as political power should be used by politicians , for the benefit of society .	liberal	democratic	free	conservative	progressive	moderate	social	left	common	deliberate	independent
i have heard educated , liberal women talking about how long to wait before calling a man back , or whether the date should be in her neighbourh ood , or how long to wait until sleeping with him , as if there is some secret formula , some mathematical principle to romantic happiness that she has yet to divine .	liberal	free	democratic	conservative	moderate	open	progressive	social	compassionate	educated	independent
the show was a liberal smattering of silly voices , awful puns , and mildly smutty humour , and was totally anarchic , with the audience controlling most of the show in later series .	liberal	free	democratic	progressive	conservative	moderate	open	unorthodox	independent	left	common
she is a product of a tremendously unorthodox family with liberal views toward sex , marriage , religion and child-rearing .	liberal	free	open	conservative	moderate	democratic	progressive	neutral	compassionate	unconstrained	independent
a guide for the scientific novice - concepts are clearly explained with liberal use of careful definitions and analogy .	liberal	free	open	loose	flexible	deliberate	clear	simple	unconstrained	clever	unfettered
municipal housing schemes with liberal aid from the central government will be encouraged for those who do not wish to establish their own houses .	liberal	free	open	soft	lenient	friendly	competitive	simple	lower	low-cost	favorable
We 're both in our early thirties , both grew up in the suburbs of east coast US cities , raised by liberal parents who pushed us towards soccer , the progressive , globalized , nonviolent sport of choice for seventies and eighties US parents .	liberal	conservative	free	progressive	democratic	moderate	social	left	leftist	open	socialist
patients should limit exposure to the sun and use liberal amounts of sunscreen .	liberal	low	free	light	moderate	limited	innocent	large	very	nothing	adequate
the potatoes were remarkable ... they did n't look like much , but were cooked with herbs and a liberal sprinkling of pepper that made me wish for more after my plate had been cleaned .	liberal	free	open	loose	light	broad	innocent	deliberate	unpretentious	unpredictable	uncomplicated
this decision , by liberal judges no less , is so blatantly at odds with the intention of private ownership and the Constitution that it makes me , a lifelong Democrat , extremely suspicious of what is going on in that Court .	liberal	conservative	democratic	moderate	progressive	left	free	social	independent	republican	pro-business
1CO 7:22 For he who was called in the Lord while a slave , is the Lord 's Freedman ; likewise he who was called while free , is Christ 's slave .	likewise	like	similarly	just as	also	likely	as	in like manner	equally	together	and
the minister and his wife were likewise ill-treated , but they steadfastly refused to betray the hiding-place wherein they had disposed the valuable honours .	likewise	likely	as	also	similar	similarly	together	same	alike	like	equally
the other could likewise be a constellation of some type , an animal or a map .	likewise	as	likely	similarly	also	same	together	similar	again	as well	like
in this sense of the word , faith is the essential virtue of science , and likewise of any religion that is not self-deception .	likewise	as	like	similar	together	also	similarly	alike	the same	correspondingly	that
maybe a journalist 's privilege should likewise be limited .	likewise	likely	also	similarly	like	together	as	similar	equivalent	correspondingly	just as
the canal project would likewise have a high impact , reversing these trends .	likewise	likely	as	similarly	also	together	like	same	again	equally	in the same way
the cost of providing easy to use access systems is likewise a consideration .	likewise	as	also	likely	similar	similarly	together	same	again	like	very
we are also reminding the Member States that they should do likewise .	likewise	as	like	similar	the same	similarly	together	also	just as	alike	such
collective penalties and likewise all measures of intimidation or of terrorism are prohibited .	likewise	as	similarly	likely	together	same	also	as well	like	again	alike
there are many false beliefs about two-stroke oils and some say that cheap oils do not mix with the expensive stuff and likewise with synthetic and mineral oils .	likewise	as	similarly	like	likely	just as	same	also	equivalent	together	just like
however , fine ceramics from Iran , China , and possibly Yemen , were imported and these enable us to date the occupation .	possibly	probably	likely	maybe	conceivably	perhaps	most likely	presumably	very likely	really	very
